time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,social_care_group,version,t_pupils,t_att8,avg_att8,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_CI_low,p8score_CI_upp
201718,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,CINO at 31 March,Final,110,1536.25,14,c,c,18,16.4,10,9.1,125.3,1.14,99,-142.017,-1.43,-1.68,-1.19
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,CINO at 31 March,Final,58,1166.25,20.1,c,c,9,15.5,c,c,87.1,1.5,54,-68.537,-1.27,-1.61,-0.93
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,CINO at 31 March,Final,115,2110.25,18.4,8,7,22,19.1,9,7.8,176.08,1.53,101,-124.678,-1.23,-1.48,-0.99
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,CINO at 31 March,Final,41,535,13,c,c,c,c,c,c,42,1.02,37,-70.323,-1.9,-2.31,-1.49
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,CINO at 31 March,Final,268,4173.5,15.6,19,7.1,42,15.7,19,7.1,327.22,1.22,232,-362.693,-1.56,-1.73,-1.4
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,CINO at 31 March,Final,132,1901,14.4,10,7.6,14,10.6,8,6.1,154.22,1.17,120,-146.841,-1.22,-1.45,-1
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,CINO at 31 March,Final,78,1541,19.8,6,7.7,12,15.4,12,15.4,129.54,1.66,63,-83.817,-1.33,-1.64,-1.02
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,CINO at 31 March,Final,127,1877.75,14.8,7,5.5,12,9.4,11,8.7,152.49,1.2,112,-157.314,-1.4,-1.64,-1.17
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,CINO at 31 March,Final,46,885,19.2,6,13,11,23.9,7,15.2,74.83,1.63,35,-55.262,-1.58,-2,-1.16
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,CINO at 31 March,Final,51,931.75,18.3,7,13.7,14,27.5,8,15.7,73.33,1.44,48,-70.141,-1.46,-1.82,-1.1
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,CINO at 31 March,Final,115,2009.75,17.5,11,9.6,18,15.7,8,7,164.54,1.43,101,-176.712,-1.75,-2,-1.5
201718,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,CINO at 31 March,Final,56,864.75,15.4,c,c,8,14.3,c,c,63.84,1.14,51,-82.81,-1.62,-1.97,-1.28
201718,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,CINO at 31 March,Final,34,998,29.4,c,c,12,35.3,c,c,75.34,2.22,31,-25.814,-0.83,-1.28,-0.39
201718,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,CINO at 31 March,Final,88,1798.5,20.4,11,12.5,16,18.2,c,c,138.26,1.57,81,-129.353,-1.6,-1.87,-1.32
201718,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,CINO at 31 March,Final,128,3002,23.5,22,17.2,40,31.3,15,11.7,241.99,1.89,111,-150.188,-1.35,-1.59,-1.12
201718,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,CINO at 31 March,Final,103,2094.5,20.3,14,13.6,21,20.4,c,c,163.42,1.59,94,-126.365,-1.34,-1.6,-1.09
201718,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,CINO at 31 March,Final,267,5879.5,22,26,9.7,62,23.2,26,9.7,472.88,1.77,250,-323.902,-1.3,-1.45,-1.14
201718,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,CINO at 31 March,Final,37,594.5,16.1,c,c,c,c,c,c,47.86,1.29,30,-63.079,-2.1,-2.55,-1.65
201718,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,CINO at 31 March,Final,267,3994.5,15,12,4.5,33,12.4,21,7.9,312.51,1.17,249,-383.368,-1.54,-1.7,-1.38
201718,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,CINO at 31 March,Final,63,804.25,12.8,c,c,7,11.1,c,c,63.16,1,56,-99.508,-1.78,-2.11,-1.45
201718,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,CINO at 31 March,Final,82,1182,14.4,c,c,7,8.5,6,7.3,90.02,1.1,73,-125.603,-1.72,-2.01,-1.43
201718,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,CINO at 31 March,Final,142,2816.75,19.8,14,9.9,31,21.8,14,9.9,231.2,1.63,124,-174.236,-1.41,-1.63,-1.18
201718,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,CINO at 31 March,Final,41,698.5,17,c,c,8,19.5,c,c,54.16,1.32,39,-69.747,-1.79,-2.18,-1.39
201718,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,CINO at 31 March,Final,53,1053.5,19.9,c,c,12,22.6,9,17,84.6,1.6,49,-68.69,-1.4,-1.76,-1.05
201718,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,CINO at 31 March,Final,49,1023,20.9,7,14.3,9,18.4,6,12.2,87.56,1.79,44,-53.329,-1.21,-1.59,-0.84
201718,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,CINO at 31 March,Final,63,933,14.8,c,c,7,11.1,c,c,70.33,1.12,54,-91.74,-1.7,-2.04,-1.36
201718,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,CINO at 31 March,Final,245,5002.38,20.4,31,12.7,61,24.9,25,10.2,403.05,1.65,206,-278.373,-1.35,-1.52,-1.18
201718,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,CINO at 31 March,Final,34,738.25,21.7,c,c,6,17.6,6,17.6,62.14,1.83,29,-23.069,-0.8,-1.26,-0.34
201718,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,CINO at 31 March,Final,295,5702.5,19.3,23,7.8,55,18.6,32,10.8,469.54,1.59,257,-387.799,-1.51,-1.66,-1.35
201718,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,CINO at 31 March,Final,24,520.5,21.7,c,c,6,25,6,25,43.16,1.8,22,-37.845,-1.72,-2.25,-1.19
201718,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,CINO at 31 March,Final,40,1064.25,26.6,10,25,12,30,6,15,89.91,2.25,31,-22.207,-0.72,-1.16,-0.27
201718,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,CINO at 31 March,Final,51,906.25,17.8,c,c,8,15.7,c,c,72.17,1.42,40,-56.054,-1.4,-1.79,-1.01
201718,Academic year,Local authority,E92000001,England,E12000009,South West,837,Bournemouth,E06000028,CINO at 31 March,Final,25,331.75,13.3,c,c,c,c,c,c,25.34,1.01,23,-40.916,-1.78,-2.29,-1.26
201718,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,CINO at 31 March,Final,94,1609.25,17.1,6,6.4,15,16,11,11.7,128.43,1.37,82,-124.569,-1.52,-1.79,-1.25
201718,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,CINO at 31 March,Final,138,2343.5,17,9,6.5,25,18.1,8,5.8,184.83,1.34,121,-193.71,-1.6,-1.83,-1.38
201718,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,CINO at 31 March,Final,138,2106,15.3,9,6.5,21,15.2,10,7.2,171.68,1.24,115,-205.753,-1.79,-2.02,-1.56
201718,Academic year,Local authority,E92000001,England,E12000009,South West,835,Dorset,E10000009,CINO at 31 March,Final,68,1345.25,19.8,c,c,13,19.1,9,13.2,106.18,1.56,62,-101.525,-1.64,-1.95,-1.32
201718,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,CINO at 31 March,Final,115,2872.75,25,15,13,29,25.2,14,12.2,233.86,2.03,106,-171.759,-1.62,-1.86,-1.38
201718,Academic year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,CINO at 31 March,Final,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,CINO at 31 March,Final,27,c,c,c,c,c,c,c,c,c,c,23,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,CINO at 31 March,Final,60,1249.38,20.8,8,13.3,12,20,10,16.7,106.93,1.78,53,-76.512,-1.44,-1.78,-1.1
201718,Academic year,Local authority,E92000001,England,E12000009,South West,836,Poole,E06000029,CINO at 31 March,Final,39,748.75,19.2,c,c,8,20.5,c,c,59.67,1.53,36,-42.276,-1.17,-1.59,-0.76
201718,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,CINO at 31 March,Final,110,2343,21.3,13,11.8,25,22.7,10,9.1,191.66,1.74,97,-133.696,-1.38,-1.63,-1.13
201718,Academic year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,CINO at 31 March,Final,57,1191.5,20.9,c,c,11,19.3,6,10.5,99.31,1.74,52,-70.694,-1.36,-1.7,-1.02
201718,Academic year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,CINO at 31 March,Final,98,2301,23.5,17,17.3,27,27.6,12,12.2,191.99,1.96,92,-132.625,-1.44,-1.7,-1.18
201718,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,CINO at 31 March,Final,35,795.75,22.7,6,17.1,11,31.4,c,c,66.66,1.9,33,-44.375,-1.34,-1.78,-0.91
201718,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,CINO at 31 March,Final,86,1605.25,18.7,10,11.6,21,24.4,7,8.1,130.33,1.52,69,-72.604,-1.05,-1.35,-0.75
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,CINO at 31 March,Final,65,941.75,14.5,c,c,8,12.3,6,9.2,71.85,1.11,57,-111.243,-1.95,-2.28,-1.62
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,CINO at 31 March,Final,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,CINO at 31 March,Final,77,1821.75,23.7,14,18.2,21,27.3,19,24.7,152.94,1.99,62,-71.609,-1.15,-1.47,-0.84
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,CINO at 31 March,Final,47,732.63,15.6,c,c,6,12.8,6,12.8,59.05,1.26,39,-69.805,-1.79,-2.19,-1.39
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,CINO at 31 March,Final,75,1684,22.5,7,9.3,13,17.3,16,21.3,140.09,1.87,62,-64.286,-1.04,-1.35,-0.72
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,CINO at 31 March,Final,51,1041.25,20.4,6,11.8,12,23.5,9,17.6,86.99,1.71,49,-74.006,-1.51,-1.86,-1.16
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,CINO at 31 March,Final,38,998.25,26.3,7,18.4,13,34.2,7,18.4,78.6,2.07,31,-47.06,-1.52,-1.96,-1.07
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,CINO at 31 March,Final,70,1307,18.7,c,c,11,15.7,13,18.6,107.4,1.53,65,-106.162,-1.63,-1.94,-1.33
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,CINO at 31 March,Final,69,1170,17,6,8.7,11,15.9,9,13,93.5,1.36,63,-108.042,-1.71,-2.03,-1.4
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,CINO at 31 March,Final,130,3102.25,23.9,19,14.6,33,25.4,32,24.6,256.99,1.98,111,-113.507,-1.02,-1.26,-0.79
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,CINO at 31 March,Final,97,1807.25,18.6,8,8.2,16,16.5,21,21.6,155.62,1.6,75,-92.898,-1.24,-1.52,-0.95
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,CINO at 31 March,Final,121,3287.25,27.2,24,19.8,40,33.1,30,24.8,271.26,2.24,110,-138.579,-1.26,-1.5,-1.02
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,CINO at 31 March,Final,81,1884.88,23.3,10,12.3,19,23.5,19,23.5,161.53,1.99,64,-90.737,-1.42,-1.73,-1.11
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,CINO at 31 March,Final,30,c,c,c,c,8,26.7,c,c,c,c,23,c,c,c,c
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,CINO at 31 March,Final,70,1593.5,22.8,11,15.7,21,30,9,12.9,129.03,1.84,62,-88.65,-1.43,-1.74,-1.12
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,CINO at 31 March,Final,30,481.5,16.1,c,c,c,c,c,c,39.18,1.31,26,-49.12,-1.89,-2.37,-1.4
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,CINO at 31 March,Final,44,505.5,11.5,c,c,c,c,c,c,39.33,0.89,37,-83.411,-2.25,-2.66,-1.85
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,CINO at 31 March,Final,107,3001.88,28.1,22,20.6,36,33.6,32,29.9,262.32,2.45,89,-58.941,-0.66,-0.92,-0.4
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,CINO at 31 March,Final,59,931,15.8,c,c,11,18.6,c,c,75.14,1.27,50,-83.293,-1.67,-2.02,-1.32
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,CINO at 31 March,Final,181,3816.25,21.1,30,16.6,46,25.4,28,15.5,309.99,1.71,147,-194.387,-1.32,-1.53,-1.12
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,CINO at 31 March,Final,83,1702.25,20.5,12,14.5,20,24.1,12,14.5,147.86,1.78,68,-96.821,-1.42,-1.72,-1.12
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,CINO at 31 March,Final,59,576.75,9.8,c,c,c,c,c,c,47.09,0.8,52,-75.9,-1.46,-1.8,-1.12
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,CINO at 31 March,Final,94,1475,15.7,9,9.6,15,16,12,12.8,116.6,1.24,73,-115.861,-1.59,-1.88,-1.3
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,CINO at 31 March,Final,75,1377.75,18.4,10,13.3,12,16,10,13.3,115.71,1.54,69,-106.089,-1.54,-1.84,-1.24
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,CINO at 31 March,Final,98,1747.75,17.8,6,6.1,16,16.3,16,16.3,143.36,1.46,89,-152.958,-1.72,-1.98,-1.46
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,CINO at 31 March,Final,78,1801,23.1,10,12.8,19,24.4,12,15.4,147.16,1.89,70,-91.129,-1.3,-1.6,-1.01
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,CINO at 31 March,Final,77,1376.75,17.9,6,7.8,13,16.9,14,18.2,111.42,1.45,64,-73.568,-1.15,-1.46,-0.84
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,CINO at 31 March,Final,19,413.5,21.8,c,c,c,c,c,c,35.33,1.86,17,-23.961,-1.41,-2.01,-0.81
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,CINO at 31 March,Final,38,1108.75,29.2,7,18.4,16,42.1,7,18.4,94.05,2.48,25,-10.839,-0.43,-0.93,0.06
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,CINO at 31 March,Final,68,1251.75,18.4,7,10.3,10,14.7,8,11.8,100.59,1.48,61,-67.695,-1.11,-1.43,-0.79
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,CINO at 31 March,Final,28,435,15.5,c,c,c,c,c,c,35.07,1.25,24,-46.913,-1.95,-2.46,-1.45
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,CINO at 31 March,Final,50,1067.5,21.4,8,16,13,26,7,14,90.26,1.81,39,-58.19,-1.49,-1.89,-1.1
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,CINO at 31 March,Final,109,1807,16.6,8,7.3,16,14.7,13,11.9,146.31,1.34,99,-113.899,-1.15,-1.4,-0.9
201718,Academic year,National,E92000001,England,,,,,,CLA 12 months at 31 March,Final,5330,99291.5,18.6,410,7.6,920,17.3,x,x,x,x,3980,-4941.371,-1.24,-1.28,-1.2
201718,Academic year,Regional,E92000001,England,E12000001,North East,,,,CLA 12 months at 31 March,Final,300,6345.25,20.9,30,9.5,60,20.7,x,x,x,x,250,-317.461,-1.25,-1.41,-1.1
201718,Academic year,Regional,E92000001,England,E12000002,North West,,,,CLA 12 months at 31 March,Final,840,16483.5,19.7,70,7.9,150,17.5,x,x,x,x,690,-896.543,-1.31,-1.4,-1.21
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,CLA 12 months at 31 March,Final,520,9824,18.8,40,6.9,80,15.9,x,x,x,x,440,-506.426,-1.16,-1.28,-1.04
201718,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,CLA 12 months at 31 March,Final,340,6532.75,19,20,6.7,50,14.8,x,x,x,x,280,-331.486,-1.19,-1.34,-1.04
201718,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,CLA 12 months at 31 March,Final,670,13009.25,19.4,50,7.6,120,18,x,x,x,x,520,-604.13,-1.15,-1.26,-1.04
201718,Academic year,Regional,E92000001,England,E12000006,East of England,,,,CLA 12 months at 31 March,Final,500,9389.75,18.7,40,8,90,18.8,x,x,x,x,390,-454.896,-1.16,-1.29,-1.04
201718,Academic year,Regional,E92000001,England,E12000007,London,,,,CLA 12 months at 31 March,Final,760,14385.75,18.9,70,9.6,140,18.7,x,x,x,x,480,-647.506,-1.34,-1.46,-1.23
201718,Academic year,Regional,E92000001,England,E12000008,South East,,,,CLA 12 months at 31 March,Final,750,13886.75,18.5,50,6.8,140,18.1,x,x,x,x,560,-667.113,-1.2,-1.3,-1.09
201718,Academic year,Regional,E92000001,England,E12000009,South West,,,,CLA 12 months at 31 March,Final,500,8137.75,16.3,40,7.4,80,16.4,x,x,x,x,370,-515.81,-1.38,-1.51,-1.25
201718,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,CLA 12 months at 31 March,Final,310,6079,19.7,30,10.1,60,19.5,x,x,x,x,210,-316.098,-1.49,-1.66,-1.32
201718,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,CLA 12 months at 31 March,Final,460,8306.75,18.3,40,9.2,80,18.2,x,x,x,x,270,-331.408,-1.23,-1.38,-1.08
201718,Academic year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,CLA 12 months at 31 March,Final,52,1204.5,23.2,c,c,9,17.3,x,x,x,x,48,-56.238,-1.17,-1.53,-0.81
201718,Academic year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,CLA 12 months at 31 March,Final,15,391.25,26.1,c,c,c,c,x,x,x,x,12,-18.179,-1.51,-2.23,-0.8
201718,Academic year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,CLA 12 months at 31 March,Final,24,536.75,22.4,c,c,c,c,x,x,x,x,22,-30.412,-1.38,-1.91,-0.85
201718,Academic year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,CLA 12 months at 31 March,Final,12,288,24,c,c,c,c,x,x,x,x,11,-4.974,-0.45,-1.2,0.29
201718,Academic year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,CLA 12 months at 31 March,Final,29,609,21,c,c,c,c,x,x,x,x,25,-32.927,-1.32,-1.81,-0.82
201718,Academic year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,CLA 12 months at 31 March,Final,35,759.75,21.7,c,c,9,25.7,x,x,x,x,28,-34.347,-1.23,-1.69,-0.76
201718,Academic year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,CLA 12 months at 31 March,Final,21,478.5,22.8,c,c,c,c,x,x,x,x,19,-22.625,-1.19,-1.76,-0.62
201718,Academic year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,CLA 12 months at 31 March,Final,22,391.5,17.8,c,c,c,c,x,x,x,x,16,-22.116,-1.38,-2,-0.76
201718,Academic year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,CLA 12 months at 31 March,Final,19,292.25,15.4,c,c,c,c,x,x,x,x,15,-21.688,-1.45,-2.08,-0.81
201718,Academic year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,CLA 12 months at 31 March,Final,18,321.75,17.9,c,c,c,c,x,x,x,x,16,-17.021,-1.06,-1.68,-0.45
201718,Academic year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,CLA 12 months at 31 March,Final,27,485.75,18,c,c,c,c,x,x,x,x,18,-21.841,-1.21,-1.8,-0.63
201718,Academic year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,CLA 12 months at 31 March,Final,30,586.25,19.5,c,c,6,20,x,x,x,x,23,-35.093,-1.53,-2.04,-1.01
201718,Academic year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,CLA 12 months at 31 March,Final,19,306.25,16.1,c,c,c,c,x,x,x,x,15,-21.059,-1.4,-2.04,-0.76
201718,Academic year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,CLA 12 months at 31 March,Final,29,483.75,16.7,c,c,c,c,x,x,x,x,25,-35.898,-1.44,-1.93,-0.94
201718,Academic year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,CLA 12 months at 31 March,Final,31,451,14.5,c,c,c,c,x,x,x,x,29,-49.137,-1.69,-2.15,-1.23
201718,Academic year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,CLA 12 months at 31 March,Final,21,327,15.6,c,c,c,c,x,x,x,x,17,-26.127,-1.54,-2.14,-0.94
201718,Academic year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,CLA 12 months at 31 March,Final,38,604.25,15.9,c,c,c,c,x,x,x,x,30,-48.753,-1.63,-2.08,-1.17
201718,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,CLA 12 months at 31 March,Final,31,660,21.3,c,c,9,29,x,x,x,x,23,-32.083,-1.39,-1.91,-0.88
201718,Academic year,Local authority,E92000001,England,E12000002,North West,909,Cumbria,E10000006,CLA 12 months at 31 March,Final,40,803,20.1,c,c,9,22.5,x,x,x,x,30,-29.19,-0.97,-1.42,-0.52
201718,Academic year,Local authority,E92000001,England,E12000002,North West,876,Halton,E06000006,CLA 12 months at 31 March,Final,20,371.25,18.6,c,c,c,c,x,x,x,x,14,-23.772,-1.7,-2.36,-1.04
201718,Academic year,Local authority,E92000001,England,E12000002,North West,340,Knowsley,E08000011,CLA 12 months at 31 March,Final,16,320.25,20,c,c,c,c,x,x,x,x,12,-16.189,-1.35,-2.06,-0.63
201718,Academic year,Local authority,E92000001,England,E12000002,North West,888,Lancashire,E10000017,CLA 12 months at 31 March,Final,109,2023.75,18.6,7,6.4,13,11.9,x,x,x,x,92,-122.057,-1.33,-1.58,-1.07
201718,Academic year,Local authority,E92000001,England,E12000002,North West,341,Liverpool,E08000012,CLA 12 months at 31 March,Final,62,1224.25,19.7,6,9.7,8,12.9,x,x,x,x,52,-70.606,-1.36,-1.7,-1.01
201718,Academic year,Local authority,E92000001,England,E12000002,North West,352,Manchester,E08000003,CLA 12 months at 31 March,Final,88,1940.75,22.1,8,9.1,24,27.3,x,x,x,x,71,-66.611,-0.94,-1.23,-0.64
201718,Academic year,Local authority,E92000001,England,E12000002,North West,353,Oldham,E08000004,CLA 12 months at 31 March,Final,29,776.5,26.8,c,c,8,27.6,x,x,x,x,25,-17.429,-0.7,-1.19,-0.2
201718,Academic year,Local authority,E92000001,England,E12000002,North West,354,Rochdale,E08000005,CLA 12 months at 31 March,Final,35,807.75,23.1,c,c,8,22.9,x,x,x,x,29,-33.329,-1.15,-1.61,-0.69
201718,Academic year,Local authority,E92000001,England,E12000002,North West,355,Salford,E08000006,CLA 12 months at 31 March,Final,42,971.25,23.1,c,c,9,21.4,x,x,x,x,34,-40.873,-1.2,-1.63,-0.78
201718,Academic year,Local authority,E92000001,England,E12000002,North West,343,Sefton,E08000014,CLA 12 months at 31 March,Final,24,491.25,20.5,c,c,c,c,x,x,x,x,19,-27.413,-1.44,-2.01,-0.88
201718,Academic year,Local authority,E92000001,England,E12000002,North West,342,St. Helens,E08000013,CLA 12 months at 31 March,Final,28,439,15.7,c,c,c,c,x,x,x,x,22,-30.991,-1.41,-1.94,-0.88
201718,Academic year,Local authority,E92000001,England,E12000002,North West,356,Stockport,E08000007,CLA 12 months at 31 March,Final,22,563.25,25.6,c,c,7,31.8,x,x,x,x,18,-11.689,-0.65,-1.23,-0.07
201718,Academic year,Local authority,E92000001,England,E12000002,North West,357,Tameside,E08000008,CLA 12 months at 31 March,Final,34,565.75,16.6,c,c,c,c,x,x,x,x,27,-36.418,-1.35,-1.83,-0.87
201718,Academic year,Local authority,E92000001,England,E12000002,North West,358,Trafford,E08000009,CLA 12 months at 31 March,Final,29,640.75,22.1,c,c,6,20.7,x,x,x,x,26,-31.442,-1.21,-1.69,-0.72
201718,Academic year,Local authority,E92000001,England,E12000002,North West,877,Warrington,E06000007,CLA 12 months at 31 March,Final,23,445.5,19.4,c,c,c,c,x,x,x,x,19,-32.542,-1.71,-2.28,-1.15
201718,Academic year,Local authority,E92000001,England,E12000002,North West,359,Wigan,E08000010,CLA 12 months at 31 March,Final,23,459.75,20,c,c,c,c,x,x,x,x,21,-35.945,-1.71,-2.25,-1.17
201718,Academic year,Local authority,E92000001,England,E12000002,North West,344,Wirral,E08000015,CLA 12 months at 31 March,Final,42,807.25,19.2,c,c,6,14.3,x,x,x,x,36,-56.99,-1.58,-2,-1.17
201718,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,Barnsley,E08000016,CLA 12 months at 31 March,Final,16,449.25,28.1,c,c,7,43.8,x,x,x,x,13,-5.643,-0.43,-1.12,0.25
