time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,year_breakdown,social_care_group,school_type,t_pupils,t_sess_possible,t_sess_overall,pt_overall,t_sess_authorised,pt_sess_authorised,t_sess_unauthorised,pt_sess_unauthorised,t_pupils_pa_10_exact,pt_pupils_pa_10_exact,t_pupils_pa_50_exact,pt_pupils_pa_50_exact
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Six half terms,CPPO at 31 March,State-funded AP school,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Six half terms,CPPO at 31 March,Special,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,Six half terms,CPPO at 31 March,Total,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,Six half terms,CPPO at 31 March,State-funded secondary,x,x,x,x,x,x,x,x,x,x,x,x
201920,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,Six half terms,CPPO at 31 March,State-funded primary,x,x,x,x,x,x,x,x,x,x,x,x
