time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,age_group,population_estimate
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Children aged 0 to 17 years,56509
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Children aged 0 to 17 years,113143
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Children aged 0 to 17 years,70137
2016,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Children aged 0 to 17 years,35841
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Children aged 0 to 17 years,58947
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Children aged 0 to 17 years,151891
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Children aged 0 to 17 years,85492
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Children aged 0 to 17 years,135630
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Children aged 0 to 17 years,143038
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Children aged 0 to 17 years,165060
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Children aged 0 to 17 years,65660
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Children aged 0 to 17 years,161581
2016,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Children aged 0 to 17 years,8044
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Children aged 0 to 17 years,289265
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Children aged 0 to 17 years,74820
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Children aged 0 to 17 years,67539
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Children aged 0 to 17 years,34913
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Children aged 0 to 17 years,81769
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Children aged 0 to 17 years,59028
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Children aged 0 to 17 years,45896
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Children aged 0 to 17 years,166990
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Children aged 0 to 17 years,57117
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Children aged 0 to 17 years,39282
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Children aged 0 to 17 years,66044
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Children aged 0 to 17 years,113681
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Children aged 0 to 17 years,59080
2016,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Children aged 0 to 17 years,116203
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Children aged 0 to 17 years,38963
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Children aged 0 to 17 years,132181
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Children aged 0 to 17 years,59856
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Children aged 0 to 17 years,304021
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Children aged 0 to 17 years,265265
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Children aged 0 to 17 years,57832
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Children aged 0 to 17 years,166800
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Children aged 0 to 17 years,50239
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Children aged 0 to 17 years,38212
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Children aged 0 to 17 years,149935
2016,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Children aged 0 to 17 years,41750
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Children aged 0 to 17 years,27536
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Children aged 0 to 17 years,50154
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Children aged 0 to 17 years,120643
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Children aged 0 to 17 years,104219
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Children aged 0 to 17 years,280442
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Children aged 0 to 17 years,24739
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Children aged 0 to 17 years,327405
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Children aged 0 to 17 years,62828
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Children aged 0 to 17 years,67736
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Children aged 0 to 17 years,142584
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Children aged 0 to 17 years,42658
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Children aged 0 to 17 years,36883
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Children aged 0 to 17 years,41701
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Children aged 0 to 17 years,48847
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Children aged 0 to 17 years,256828
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Children aged 0 to 17 years,35958
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Children aged 0 to 17 years,170877
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Children aged 0 to 17 years,34182
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Children aged 0 to 17 years,37758
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Children aged 0 to 17 years,34982
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Children aged 0 to 17 years,x
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Children aged 0 to 17 years,93131
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Children aged 0 to 17 years,103942
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Children aged 0 to 17 years,142159
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Children aged 0 to 17 years,x
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Children aged 0 to 17 years,125354
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Children aged 0 to 17 years,358
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Children aged 0 to 17 years,42813
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Children aged 0 to 17 years,51470
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Children aged 0 to 17 years,x
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Children aged 0 to 17 years,109657
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Children aged 0 to 17 years,57150
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Children aged 0 to 17 years,49839
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Children aged 0 to 17 years,25576
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Children aged 0 to 17 years,103549
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Children aged 0 to 17 years,39921
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Children aged 0 to 17 years,618
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Children aged 0 to 17 years,59738
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Children aged 0 to 17 years,32815
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Children aged 0 to 17 years,59225
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Children aged 0 to 17 years,37370
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Children aged 0 to 17 years,25422
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Children aged 0 to 17 years,60048
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Children aged 0 to 17 years,67077
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Children aged 0 to 17 years,84023
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Children aged 0 to 17 years,60751
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Children aged 0 to 17 years,61604
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Children aged 0 to 17 years,60012
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Children aged 0 to 17 years,34434
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Children aged 0 to 17 years,62338
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Children aged 0 to 17 years,88135
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Children aged 0 to 17 years,56523
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Children aged 0 to 17 years,76085
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Children aged 0 to 17 years,72329
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Children aged 0 to 17 years,92398
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Children aged 0 to 17 years,82382
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Children aged 0 to 17 years,84178
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Children aged 0 to 17 years,66106
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Children aged 0 to 17 years,58234
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Children aged 0 to 17 years,55597
