time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,absence_terms,social_care_group,phase_type_grouping,t_pupils,t_sess_possible,t_sess_overall,pt_overall,t_sess_authorised,pt_sess_authorised,t_sess_unauthorised,pt_sess_unauthorised,t_pupils_pa_10_exact,pt_pupils_pa_10_exact,t_pupils_pa_50_exact,pt_pupils_pa_50_exact
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,six half terms,CLA 12 months at 31 March,State-funded primary,82,30235,846,2.8,798,2.6,48,0.2,c,c,0,0
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,six half terms,CLA 12 months at 31 March,Total,368,127814,4660,3.6,3083,2.4,1577,1.2,27,7.3,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,six half terms,CLA 12 months at 31 March,State-funded secondary,145,50058,1769,3.5,1105,2.2,664,1.3,10,6.9,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,six half terms,CLA 12 months at 31 March,State-funded primary,188,66005,1772,2.7,1458,2.2,314,0.5,8,4.3,0,0
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,9,2730,729,26.7,161,5.9,568,20.8,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,six half terms,CLA 12 months at 31 March,Special,26,9021,390,4.3,359,4,31,0.3,c,c,0,0
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,six half terms,CLA 12 months at 31 March,Total,139,50326,2637,5.2,2204,4.4,433,0.9,16,11.5,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,six half terms,CLA 12 months at 31 March,State-funded secondary,68,24449,1394,5.7,1125,4.6,269,1.1,10,14.7,0,0
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,six half terms,CLA 12 months at 31 March,State-funded primary,57,20920,775,3.7,712,3.4,63,0.3,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,six half terms,CLA 12 months at 31 March,Total,190,68376,2099,3.1,1580,2.3,519,0.8,10,5.3,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,six half terms,CLA 12 months at 31 March,State-funded secondary,85,29543,1193,4,874,3,319,1.1,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,six half terms,CLA 12 months at 31 March,State-funded primary,87,32008,634,2,485,1.5,149,0.5,c,c,0,0
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,0,z,z,z,z,z,z,z,z,z,z,z
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,six half terms,CLA 12 months at 31 March,Special,18,6825,272,4,221,3.2,51,0.7,c,c,0,0
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,six half terms,CLA 12 months at 31 March,Total,519,184567,9794,5.3,7242,3.9,2552,1.4,60,11.6,12,2.3
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,six half terms,CLA 12 months at 31 March,State-funded secondary,263,92335,6270,6.8,4289,4.6,1981,2.1,41,15.6,8,3
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,six half terms,CLA 12 months at 31 March,State-funded primary,181,66605,1316,2,1101,1.7,215,0.3,c,c,0,0
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,six half terms,CLA 12 months at 31 March,Total,377,135627,5014,3.7,2945,2.2,2069,1.5,33,8.8,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,six half terms,CLA 12 months at 31 March,State-funded secondary,154,54600,2914,5.3,1385,2.5,1529,2.8,22,14.3,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,six half terms,CLA 12 months at 31 March,State-funded primary,184,67677,1490,2.2,1173,1.7,317,0.5,6,3.3,0,0
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,six half terms,CLA 12 months at 31 March,Total,170,59293,2478,4.2,1800,3,678,1.1,17,10,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,six half terms,CLA 12 months at 31 March,State-funded secondary,73,24338,1020,4.2,805,3.3,215,0.9,9,12.3,0,0
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,six half terms,CLA 12 months at 31 March,State-funded primary,69,25035,532,2.1,492,2,40,0.2,c,c,0,0
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,six half terms,CLA 12 months at 31 March,Total,314,111189,4377,3.9,3077,2.8,1300,1.2,28,8.9,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,six half terms,CLA 12 months at 31 March,State-funded secondary,140,48931,2188,4.5,1330,2.7,858,1.8,12,8.6,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,six half terms,CLA 12 months at 31 March,State-funded primary,128,47041,1130,2.4,789,1.7,341,0.7,8,6.3,0,0
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,6,1344,306,22.8,227,16.9,79,5.9,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,six half terms,CLA 12 months at 31 March,Special,40,13873,753,5.4,731,5.3,22,0.2,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,six half terms,CLA 12 months at 31 March,Total,275,97675,5067,5.2,4370,4.5,697,0.7,29,10.5,8,2.9
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,six half terms,CLA 12 months at 31 March,State-funded secondary,132,47084,2917,6.2,2408,5.1,509,1.1,18,13.6,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,six half terms,CLA 12 months at 31 March,State-funded primary,106,38118,1172,3.1,1041,2.7,131,0.3,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,six half terms,CLA 12 months at 31 March,Total,351,124361,4931,4,3477,2.8,1454,1.2,34,9.7,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,six half terms,CLA 12 months at 31 March,State-funded secondary,170,59448,2490,4.2,1529,2.6,961,1.6,14,8.2,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,six half terms,CLA 12 months at 31 March,State-funded primary,125,45355,974,2.1,817,1.8,157,0.3,c,c,0,0
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,six half terms,CLA 12 months at 31 March,Total,381,134903,6976,5.2,5663,4.2,1313,1,46,12.1,7,1.8
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,six half terms,CLA 12 months at 31 March,State-funded secondary,177,62364,3177,5.1,2541,4.1,636,1,23,13,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,six half terms,CLA 12 months at 31 March,State-funded primary,143,50981,1705,3.3,1489,2.9,216,0.4,9,6.3,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,11,3333,1057,31.7,672,20.2,385,11.6,8,72.7,c,c
201819,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,six half terms,CLA 12 months at 31 March,Special,50,18225,1037,5.7,961,5.3,76,0.4,6,12,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,six half terms,CLA 12 months at 31 March,Total,112,40365,1067,2.6,848,2.1,219,0.5,7,6.3,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,six half terms,CLA 12 months at 31 March,State-funded secondary,66,23315,678,2.9,473,2,205,0.9,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,six half terms,CLA 12 months at 31 March,State-funded primary,29,10832,133,1.2,c,c,c,c,0,0,0,0
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,six half terms,CLA 12 months at 31 March,Total,320,110272,5462,5,4365,4,1097,1,34,10.6,9,2.8
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,six half terms,CLA 12 months at 31 March,State-funded secondary,156,53306,3060,5.7,2308,4.3,752,1.4,20,12.8,6,3.8
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,six half terms,CLA 12 months at 31 March,State-funded primary,115,40472,1049,2.6,976,2.4,73,0.2,6,5.2,0,0
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,six half terms,CLA 12 months at 31 March,Total,163,57656,1892,3.3,1641,2.8,251,0.4,12,7.4,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,six half terms,CLA 12 months at 31 March,State-funded secondary,79,27882,908,3.3,758,2.7,150,0.5,7,8.9,0,0
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,six half terms,CLA 12 months at 31 March,State-funded primary,65,23065,540,2.3,502,2.2,38,0.2,c,c,0,0
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,six half terms,CLA 12 months at 31 March,Total,427,150286,9673,6.4,6960,4.6,2713,1.8,67,15.7,16,3.7
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,six half terms,CLA 12 months at 31 March,State-funded secondary,233,80976,5646,7,3688,4.6,1958,2.4,43,18.5,8,3.4
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,six half terms,CLA 12 months at 31 March,State-funded primary,129,46396,1668,3.6,1350,2.9,318,0.7,8,6.2,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,six half terms,CLA 12 months at 31 March,Total,417,145909,7833,5.4,6053,4.1,1780,1.2,52,12.5,13,3.1
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,six half terms,CLA 12 months at 31 March,State-funded secondary,223,77133,3857,5,2848,3.7,1009,1.3,23,10.3,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,six half terms,CLA 12 months at 31 March,State-funded primary,116,42288,939,2.2,842,2,97,0.2,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,10,2619,774,29.6,611,23.3,163,6.2,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,six half terms,CLA 12 months at 31 March,Special,68,23869,2263,9.5,1752,7.3,511,2.1,16,23.5,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,six half terms,CLA 12 months at 31 March,Total,166,57686,3637,6.3,2512,4.4,1125,2,24,14.5,6,3.6
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,six half terms,CLA 12 months at 31 March,State-funded secondary,98,33861,2520,7.4,1665,4.9,855,2.5,20,20.4,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,six half terms,CLA 12 months at 31 March,State-funded primary,56,19669,480,2.4,377,1.9,103,0.5,c,c,0,0
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,six half terms,CLA 12 months at 31 March,Total,522,183749,10785,5.9,7609,4.1,3176,1.7,75,14.4,15,2.9
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,six half terms,CLA 12 months at 31 March,State-funded secondary,231,82250,4354,5.3,2705,3.3,1649,2,29,12.6,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,six half terms,CLA 12 months at 31 March,State-funded primary,203,72145,2504,3.5,2271,3.1,233,0.3,14,6.9,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,27,8341,2282,27.4,1248,15,1034,12.4,18,66.7,7,25.9
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,six half terms,CLA 12 months at 31 March,Special,61,21013,1645,7.8,1385,6.6,260,1.2,14,23,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,six half terms,CLA 12 months at 31 March,Total,162,56879,2799,4.9,2098,3.7,701,1.2,17,10.5,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,six half terms,CLA 12 months at 31 March,State-funded secondary,74,25701,1326,5.2,856,3.3,470,1.8,9,12.2,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,six half terms,CLA 12 months at 31 March,State-funded primary,56,19827,438,2.2,405,2,33,0.2,c,c,0,0
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,six half terms,CLA 12 months at 31 March,Total,124,43804,1972,4.5,1251,2.9,721,1.6,14,11.3,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,six half terms,CLA 12 months at 31 March,State-funded secondary,64,22530,1091,4.8,573,2.5,518,2.3,8,12.5,0,0
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,six half terms,CLA 12 months at 31 March,State-funded primary,49,17782,365,2.1,331,1.9,34,0.2,c,c,0,0
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,six half terms,CLA 12 months at 31 March,Total,381,132772,8405,6.3,6549,4.9,1856,1.4,62,16.3,11,2.9
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,six half terms,CLA 12 months at 31 March,State-funded secondary,203,71360,4234,5.9,2998,4.2,1236,1.7,27,13.3,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,six half terms,CLA 12 months at 31 March,State-funded primary,123,43920,1503,3.4,1344,3.1,159,0.4,10,8.1,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,19,5714,1705,29.8,1323,23.2,382,6.7,15,78.9,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,six half terms,CLA 12 months at 31 March,Special,36,11778,963,8.2,884,7.5,79,0.7,10,27.8,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,six half terms,CLA 12 months at 31 March,Total,128,44509,1389,3.1,1174,2.6,215,0.5,7,5.5,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,six half terms,CLA 12 months at 31 March,State-funded secondary,84,28757,750,2.6,595,2.1,155,0.5,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,six half terms,CLA 12 months at 31 March,State-funded primary,37,13279,411,3.1,360,2.7,51,0.4,c,c,0,0
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,0,z,z,z,z,z,z,z,z,z,z,z
201819,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,six half terms,CLA 12 months at 31 March,Special,7,2473,228,9.2,219,8.9,9,0.4,c,c,0,0
201819,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,six half terms,CLA 12 months at 31 March,Total,60,20452,750,3.7,601,2.9,149,0.7,c,c,0,0
201819,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,six half terms,CLA 12 months at 31 March,State-funded secondary,34,11399,552,4.8,426,3.7,126,1.1,c,c,0,0
201819,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,six half terms,CLA 12 months at 31 March,State-funded primary,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,0,z,z,z,z,z,z,z,z,z,z,z
201819,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,six half terms,CLA 12 months at 31 March,Total,159,56535,3092,5.5,2078,3.7,1014,1.8,20,12.6,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,six half terms,CLA 12 months at 31 March,State-funded secondary,78,27747,1785,6.4,1078,3.9,707,2.5,13,16.7,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,six half terms,CLA 12 months at 31 March,State-funded primary,52,19134,454,2.4,407,2.1,47,0.2,c,c,0,0
201819,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,six half terms,CLA 12 months at 31 March,Total,198,69682,3358,4.8,2688,3.9,670,1,27,13.6,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,six half terms,CLA 12 months at 31 March,State-funded secondary,89,31179,1450,4.7,1196,3.8,254,0.8,13,14.6,0,0
201819,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,six half terms,CLA 12 months at 31 March,State-funded primary,58,20676,557,2.7,515,2.5,42,0.2,c,c,0,0
201819,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,7,2089,317,15.2,225,10.8,92,4.4,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,six half terms,CLA 12 months at 31 March,Special,44,15738,1034,6.6,752,4.8,282,1.8,8,18.2,0,0
201819,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,six half terms,CLA 12 months at 31 March,Total,278,98415,4944,5,3257,3.3,1687,1.7,33,11.9,6,2.2
201819,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,six half terms,CLA 12 months at 31 March,State-funded secondary,125,44125,2964,6.7,1530,3.5,1434,3.2,20,16,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,six half terms,CLA 12 months at 31 March,State-funded primary,105,37578,1039,2.8,992,2.6,47,0.1,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,six half terms,CLA 12 months at 31 March,Total,758,268917,14992,5.6,10977,4.1,4015,1.5,100,13.2,24,3.2
201819,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,six half terms,CLA 12 months at 31 March,State-funded secondary,349,121211,8600,7.1,5816,4.8,2784,2.3,63,18.1,17,4.9
201819,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,six half terms,CLA 12 months at 31 March,State-funded primary,305,111547,3400,3,3188,2.9,212,0.2,19,6.2,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,six half terms,CLA 12 months at 31 March,Total,122,43844,2497,5.7,1536,3.5,961,2.2,16,13.1,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,six half terms,CLA 12 months at 31 March,State-funded secondary,58,20585,1550,7.5,809,3.9,741,3.6,11,19,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,six half terms,CLA 12 months at 31 March,State-funded primary,49,17880,374,2.1,287,1.6,87,0.5,c,c,0,0
201819,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,six half terms,CLA 12 months at 31 March,State-funded alternative provision school,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,six half terms,CLA 12 months at 31 March,Special,c,c,c,c,c,c,c,c,c,c,c,c
201819,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,six half terms,CLA 12 months at 31 March,Total,702,249540,11241,4.5,8085,3.2,3156,1.3,78,11.1,10,1.4
