time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Anypoint_episodes,Anypoint_child,Started_episodes,Started_child,Ended_episodes,Ended_child,At31_episodes,awaiting_assessment
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Children in Need,81830,77270,41920,39730,34670,33070,47170,2140
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Children in Need,55090,52510,27110,25910,23450,22580,31650,1090
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Children in Need,131010,123950,71240,67980,60040,57730,70960,3340
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Children in Need,138670,124360,83280,74690,73420,65990,65250,4440
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Children in Need,64160,59360,35620,33240,30800,28990,33360,1090
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Children in Need,52460,49510,27220,25930,23310,22300,29150,1270
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Children in Need,78550,74450,44020,42050,36740,35420,41810,2080
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Children in Need,7279,6795,3823,3588,3485,3344,3794,49
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Children in Need,1657,1597,789,771,571,558,1086,9
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Children in Need,2867,2695,1455,1390,1028,972,1839,35
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Children in Need,3086,2763,1678,1500,1699,1543,1387,15
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Children in Need,5662,5109,3005,2738,3201,3001,2461,31
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Children in Need,4298,4078,2019,1927,1515,1462,2783,128
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Children in Need,2742,2591,1243,1163,1074,1026,1668,50
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Children in Need,3856,3684,1804,1750,1516,1484,2340,7
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Children in Need,3296,3050,1666,1546,1670,1579,1626,19
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Children in Need,2826,2611,1490,1363,1181,1136,1645,50
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Children in Need,4811,4405,2534,2314,2438,2308,2373,39
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Children in Need,4441,4115,2298,2123,2327,2190,2114,31
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Children in Need,2341,2209,1058,1007,957,930,1384,12
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Children in Need,3737,3401,1891,1695,1697,1544,2040,26
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Children in Need,5863,5263,3509,3148,3798,3475,2065,79
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Children in Need,3126,2885,1864,1715,1498,1403,1628,36
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Children in Need,3564,3422,1529,1480,1442,1419,2122,11
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Children in Need,3773,3534,1948,1861,1575,1527,2198,44
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Children in Need,5063,4755,2563,2435,2119,2034,2944,66
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Children in Need,2023,1916,1080,1047,859,830,1164,10
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Children in Need,2246,2079,1042,951,1079,1012,1167,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Children in Need,12065,11567,4803,4528,4416,4238,7649,168
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Children in Need,7781,7370,3744,3538,3202,3066,4579,108
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Children in Need,11356,10481,6173,5680,6189,5768,5167,55
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Children in Need,5701,5202,3500,3192,2830,2639,2871,884
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Children in Need,5637,5188,2981,2766,2943,2725,2694,43
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Children in Need,4950,4576,2275,2139,2546,2428,2404,42
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Children in Need,4326,4026,2331,2207,1650,1595,2676,49
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Children in Need,2750,2632,1324,1293,985,966,1765,30
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Children in Need,4772,4393,2607,2449,2376,2268,2396,103
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Children in Need,4521,4220,2301,2174,1804,1733,2717,59
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Children in Need,2945,2730,1557,1421,1372,1306,1573,223
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Children in Need,2647,2457,1339,1273,1157,1114,1490,14
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Children in Need,5738,5344,3303,3138,2607,2475,3131,43
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Children in Need,4581,4268,2257,2085,2013,1907,2568,36
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Children in Need,4059,3772,2338,2201,2407,2313,1652,64
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Children in Need,11761,10907,6471,6025,5782,5507,5979,48
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Children in Need,3293,3026,2061,1900,1901,1765,1392,55
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Children in Need,3192,3087,2003,1947,922,903,2270,429
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Children in Need,3733,3447,2200,2022,1921,1828,1812,69
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Children in Need,6808,6377,3343,3185,3017,2869,3791,134
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Children in Need,4642,4330,2525,2389,2405,2271,2237,51
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Children in Need,9623,9196,5246,5104,3742,3642,5881,805
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Children in Need,4720,4118,2642,2341,2351,2116,2369,46
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Children in Need,1839,1779,899,882,794,777,1045,25
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Children in Need,6308,5847,3603,3361,3305,3090,3003,85
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Children in Need,4055,3842,1993,1898,1869,1805,2186,c
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Children in Need,8047,7588,4157,4004,3755,3618,4292,29
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Children in Need,5627,5199,3027,2861,3079,2939,2548,10
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Children in Need,2472,2264,1406,1267,1332,1248,1140,47
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Children in Need,5401,5025,2849,2632,2869,2713,2532,107
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Children in Need,10677,9535,5908,5328,5374,4963,5303,260
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Children in Need,3345,3223,1496,1445,1516,1482,1829,9
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Children in Need,6474,5890,3749,3408,3520,3230,2954,164
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Children in Need,6433,6072,3616,3467,2799,2740,3634,214
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Children in Need,4066,3830,2155,2069,1863,1777,2203,132
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Children in Need,4969,4789,2499,2439,1684,1644,3285,336
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Children in Need,8627,8119,4761,4548,4392,4227,4235,182
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Children in Need,261,254,101,96,140,138,121,c
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Children in Need,4622,4354,2319,2187,1902,1817,2720,146
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Children in Need,16000,15311,8753,8391,6424,6232,9576,905
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Children in Need,6935,6376,3667,3368,3375,3108,3560,136
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Children in Need,5566,5034,3182,2906,2970,2734,2596,44
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Children in Need,3273,3272,2251,2251,1033,1033,2240,384
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Children in Need,6369,5872,3369,3142,3563,3341,2806,61
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Children in Need,3408,3212,1555,1447,1480,1393,1928,42
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Children in Need,3187,2994,1772,1666,1386,1321,1801,38
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Children in Need,8228,7898,3345,3235,3321,3233,4907,c
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Children in Need,5701,5395,2760,2650,2168,2113,3533,33
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Children in Need,2640,2499,1326,1264,1010,969,1630,26
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Children in Need,3500,3355,1637,1592,1245,1217,2255,17
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Children in Need,6494,6173,2947,2854,2354,2278,4140,119
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Children in Need,4431,4141,2273,2071,1741,1638,2690,311
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Children in Need,6100,5735,3082,2893,2596,2461,3504,27
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Children in Need,2211,2134,987,955,940,920,1271,15
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Children in Need,5067,4750,2664,2490,2312,2211,2755,58
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Children in Need,2291,2188,1116,1072,830,796,1461,15
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Children in Need,8634,8379,3896,3777,2624,2562,6010,447
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Children in Need,8983,8630,4249,4081,3398,3276,5585,239
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Children in Need,3365,3208,1607,1540,1692,1614,1673,10
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Children in Need,8820,8345,4636,4416,4239,4066,4581,108
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Children in Need,2763,2648,1225,1167,1286,1253,1477,28
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Children in Need,2382,2262,1298,1249,1094,1056,1288,15
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Children in Need,7607,7128,4057,3836,3573,3408,4034,148
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Children in Need,2971,2837,1376,1328,1460,1416,1511,8
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Children in Need,1859,1731,958,913,894,857,965,124
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Children in Need,5153,4656,3053,2754,2775,2515,2378,279
