time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,social_care_group,version,t_pupils,t_att8,avg_att8,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_CI_low,p8score_CI_upp
202324,Academic year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,CLA 12 months at 31 March,Final,91,1727,19,9,9.9,16,17.6,x,x,x,x,74,-110.93,-1.5,-1.82,-1.18
202324,Academic year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,CLA 12 months at 31 March,Final,84,1472.5,17.5,6,7.1,18,21.4,x,x,x,x,71,-90.751,-1.28,-1.61,-0.95
202324,Academic year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,CLA 12 months at 31 March,Final,31,756,24.4,c,c,11,35.5,x,x,x,x,25,-19.456,-0.78,-1.33,-0.22
202324,Academic year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,CLA 12 months at 31 March,Final,83,1607.5,19.4,11,13.3,17,20.5,x,x,x,x,60,-51.844,-0.86,-1.22,-0.51
202324,Academic year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,CLA 12 months at 31 March,Final,35,802.75,22.9,c,c,9,25.7,x,x,x,x,29,-23.89,-0.82,-1.34,-0.31
202324,Academic year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,CLA 12 months at 31 March,Final,27,461.5,17.1,c,c,c,c,x,x,x,x,22,-30.714,-1.4,-1.99,-0.8
202324,Academic year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,CLA 12 months at 31 March,Final,60,1026.25,17.1,c,c,13,21.7,x,x,x,x,49,-65.557,-1.34,-1.73,-0.94
202324,Academic year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,CLA 12 months at 31 March,Final,21,325.25,15.5,c,c,c,c,x,x,x,x,18,-31.319,-1.74,-2.39,-1.09
202324,Academic year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,CLA 12 months at 31 March,Final,17,473.25,27.8,c,c,7,41.2,x,x,x,x,10,-6.925,-0.69,-1.57,0.19
202324,Academic year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,CLA 12 months at 31 March,Final,33,799.5,24.2,7,21.2,13,39.4,x,x,x,x,24,-36.609,-1.53,-2.09,-0.96
202324,Academic year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,CLA 12 months at 31 March,Final,48,864.25,18,c,c,8,16.7,x,x,x,x,33,-34.484,-1.04,-1.53,-0.56
202324,Academic year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,CLA 12 months at 31 March,Final,43,617.25,14.4,c,c,c,c,x,x,x,x,31,-41.055,-1.32,-1.82,-0.83
202324,Academic year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,CLA 12 months at 31 March,Final,117,1836.5,15.7,6,5.1,13,11.1,x,x,x,x,85,-100.26,-1.18,-1.48,-0.88
202324,Academic year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,CLA 12 months at 31 March,Final,17,244.5,14.4,c,c,c,c,x,x,x,x,13,-24.146,-1.86,-2.63,-1.09
202324,Academic year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,CLA 12 months at 31 March,Final,158,2615.25,16.6,10,6.3,28,17.7,x,x,x,x,114,-163.357,-1.43,-1.69,-1.17
202324,Academic year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,CLA 12 months at 31 March,Final,46,824.25,17.9,c,c,7,15.2,x,x,x,x,38,-49.306,-1.3,-1.75,-0.85
202324,Academic year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,CLA 12 months at 31 March,Final,16,244,15.3,c,c,c,c,x,x,x,x,13,-23.484,-1.81,-2.58,-1.04
202324,Academic year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,CLA 12 months at 31 March,Final,76,1039.75,13.7,c,c,c,c,x,x,x,x,51,-83.665,-1.64,-2.03,-1.25
202324,Academic year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,CLA 12 months at 31 March,Final,38,442.5,11.6,c,c,c,c,x,x,x,x,31,-55.221,-1.78,-2.28,-1.28
202324,Academic year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,CLA 12 months at 31 March,Final,15,266.25,17.8,c,c,c,c,x,x,x,x,11,-9.682,-0.88,-1.72,-0.04
202324,Academic year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,CLA 12 months at 31 March,Final,16,455.5,28.5,c,c,c,c,x,x,x,x,13,-11.122,-0.86,-1.63,-0.09
202324,Academic year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,CLA 12 months at 31 March,Final,42,758,18,c,c,c,c,x,x,x,x,35,-49.348,-1.41,-1.88,-0.94
202324,Academic year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,CLA 12 months at 31 March,Final,81,1355,16.7,6,7.4,17,21,x,x,x,x,53,-75.2,-1.42,-1.8,-1.04
202324,Academic year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,CLA 12 months at 31 March,Final,8,84,10.5,c,c,c,c,x,x,x,x,7,-11.082,-1.58,-2.63,-0.53
202324,Academic year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,CLA 12 months at 31 March,Final,84,1193.75,14.2,c,c,11,13.1,x,x,x,x,64,-89.759,-1.4,-1.75,-1.06
202324,Academic year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,CLA 12 months at 31 March,Final,11,239,21.7,c,c,c,c,x,x,x,x,c,c,c,c,c
202324,Academic year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,CLA 12 months at 31 March,Final,6,119,19.8,c,c,c,c,x,x,x,x,c,c,c,c,c
202324,Academic year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,CLA 12 months at 31 March,Final,18,233.5,13,c,c,c,c,x,x,x,x,11,-16.499,-1.5,-2.34,-0.66
202324,Academic year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,CLA 12 months at 31 March,Final,49,855.5,17.5,c,c,9,18.4,x,x,x,x,37,-45.444,-1.23,-1.68,-0.77
202324,Academic year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,CLA 12 months at 31 March,Final,54,1134.25,21,11,20.4,14,25.9,x,x,x,x,40,-42.849,-1.07,-1.51,-0.63
202324,Academic year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,CLA 12 months at 31 March,Final,48,735.5,15.3,c,c,9,18.8,x,x,x,x,38,-58.04,-1.53,-1.98,-1.08
202324,Academic year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,CLA 12 months at 31 March,Final,66,1037.5,15.7,c,c,9,13.6,x,x,x,x,49,-61.641,-1.26,-1.65,-0.86
202324,Academic year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,CLA 12 months at 31 March,Final,40,591.5,14.8,c,c,c,c,x,x,x,x,25,-34.755,-1.39,-1.95,-0.84
202324,Academic year,Local authority,E92000001,England,E12000009,South West,916,Gloucestershire,E10000013,CLA 12 months at 31 March,Final,64,1290.25,20.2,10,15.6,15,23.4,x,x,x,x,50,-40.958,-0.82,-1.21,-0.43
202324,Academic year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,CLA 12 months at 31 March,Final,0,z,z,z,z,z,z,x,x,x,x,0,z,z,z,z
202324,Academic year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,CLA 12 months at 31 March,Final,12,185,15.4,c,c,c,c,x,x,x,x,8,-11.618,-1.45,-2.43,-0.47
202324,Academic year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,CLA 12 months at 31 March,Final,34,481.25,14.2,c,c,c,c,x,x,x,x,26,-47.2,-1.82,-2.36,-1.27
202324,Academic year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,CLA 12 months at 31 March,Final,53,743.5,14,c,c,7,13.2,x,x,x,x,41,-60.973,-1.49,-1.92,-1.05
202324,Academic year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,CLA 12 months at 31 March,Final,14,344,24.6,c,c,c,c,x,x,x,x,11,-18.893,-1.72,-2.55,-0.88
202324,Academic year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,CLA 12 months at 31 March,Final,27,500.75,18.5,c,c,c,c,x,x,x,x,23,-29.67,-1.29,-1.87,-0.71
202324,Academic year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,CLA 12 months at 31 March,Final,27,457.5,16.9,c,c,7,25.9,x,x,x,x,23,-30.838,-1.34,-1.92,-0.76
202324,Academic year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,CLA 12 months at 31 March,Final,40,822.75,20.6,c,c,8,20,x,x,x,x,33,-34.065,-1.03,-1.52,-0.55
202324,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,Camden,E09000007,CLA 12 months at 31 March,Final,11,c,c,c,c,c,c,x,x,x,x,6,-17.29,-2.88,-4.01,-1.75
202324,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,City of London,E09000001,CLA 12 months at 31 March,Final,c,c,c,c,c,c,c,x,x,x,x,c,c,c,c,c
202324,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,Hackney,E09000012,CLA 12 months at 31 March,Final,24,560.75,23.4,c,c,6,25,x,x,x,x,15,-21.355,-1.42,-2.14,-0.71
202324,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,Hammersmith and Fulham,E09000013,CLA 12 months at 31 March,Final,14,478,34.1,c,c,7,50,x,x,x,x,10,-8.007,-0.8,-1.68,0.08
202324,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,Haringey,E09000014,CLA 12 months at 31 March,Final,35,720.75,20.6,c,c,c,c,x,x,x,x,31,-39.958,-1.29,-1.79,-0.79
202324,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,Islington,E09000019,CLA 12 months at 31 March,Final,30,683,22.8,c,c,7,23.3,x,x,x,x,21,-22.043,-1.05,-1.66,-0.44
202324,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,Kensington and Chelsea,E09000020,CLA 12 months at 31 March,Final,9,125,13.9,c,c,c,c,x,x,x,x,8,-21.254,-2.66,-3.64,-1.68
202324,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,Lambeth,E09000022,CLA 12 months at 31 March,Final,34,816.75,24,7,20.6,10,29.4,x,x,x,x,26,-25.776,-0.99,-1.54,-0.45
202324,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,Lewisham,E09000023,CLA 12 months at 31 March,Final,43,738,17.2,c,c,c,c,x,x,x,x,32,-61.383,-1.92,-2.41,-1.43
202324,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,Newham,E09000025,CLA 12 months at 31 March,Final,30,766.75,25.6,7,23.3,8,26.7,x,x,x,x,26,-30.599,-1.18,-1.72,-0.63
202324,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,Southwark,E09000028,CLA 12 months at 31 March,Final,41,867,21.1,c,c,c,c,x,x,x,x,32,-39.375,-1.23,-1.72,-0.74
202324,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,Tower Hamlets,E09000030,CLA 12 months at 31 March,Final,19,352.5,18.6,c,c,c,c,x,x,x,x,15,-24.243,-1.62,-2.33,-0.9
202324,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,Wandsworth,E09000032,CLA 12 months at 31 March,Final,11,231.5,21,c,c,c,c,x,x,x,x,8,-4.804,-0.6,-1.58,0.38
202324,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,Westminster,E09000033,CLA 12 months at 31 March,Final,7,233,33.3,c,c,c,c,x,x,x,x,c,c,c,c,c
202324,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,Barking and Dagenham,E09000002,CLA 12 months at 31 March,Final,44,862.5,19.6,c,c,7,15.9,x,x,x,x,34,-49.455,-1.45,-1.93,-0.98
202324,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,Barnet,E09000003,CLA 12 months at 31 March,Final,17,405.25,23.8,c,c,c,c,x,x,x,x,11,-12.278,-1.12,-1.95,-0.28
202324,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,Bexley,E09000004,CLA 12 months at 31 March,Final,13,310,23.8,c,c,c,c,x,x,x,x,12,-18.001,-1.5,-2.3,-0.7
202324,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,Brent,E09000005,CLA 12 months at 31 March,Final,29,551.75,19,c,c,c,c,x,x,x,x,23,-30.16,-1.31,-1.89,-0.73
202324,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,Bromley,E09000006,CLA 12 months at 31 March,Final,28,442.5,15.8,c,c,6,21.4,x,x,x,x,20,-33.045,-1.65,-2.27,-1.03
202324,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,Croydon,E09000008,CLA 12 months at 31 March,Final,38,546.5,14.4,c,c,6,15.8,x,x,x,x,26,-56.316,-2.17,-2.71,-1.62
202324,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,Ealing,E09000009,CLA 12 months at 31 March,Final,30,752.5,25.1,c,c,9,30,x,x,x,x,25,-25.835,-1.03,-1.59,-0.48
202324,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,Enfield,E09000010,CLA 12 months at 31 March,Final,38,740,19.5,c,c,7,18.4,x,x,x,x,27,-30.913,-1.14,-1.68,-0.61
202324,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,Greenwich,E09000011,CLA 12 months at 31 March,Final,35,577.25,16.5,c,c,c,c,x,x,x,x,27,-48.024,-1.78,-2.31,-1.24
202324,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,Harrow,E09000015,CLA 12 months at 31 March,Final,13,259,19.9,c,c,c,c,x,x,x,x,9,-13.392,-1.49,-2.41,-0.56
202324,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,Havering,E09000016,CLA 12 months at 31 March,Final,14,423.5,30.3,c,c,c,c,x,x,x,x,13,-13.596,-1.05,-1.82,-0.28
202324,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,Hillingdon,E09000017,CLA 12 months at 31 March,Final,28,463.75,16.6,c,c,c,c,x,x,x,x,18,-29.521,-1.64,-2.29,-0.99
202324,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,Hounslow,E09000018,CLA 12 months at 31 March,Final,19,427.5,22.5,c,c,c,c,x,x,x,x,14,-19.459,-1.39,-2.13,-0.65
202324,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,Kingston upon Thames,E09000021,CLA 12 months at 31 March,Final,8,189,23.6,c,c,c,c,x,x,x,x,8,-6.753,-0.84,-1.83,0.14
202324,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,Merton,E09000024,CLA 12 months at 31 March,Final,14,362.5,25.9,c,c,c,c,x,x,x,x,10,c,c,c,c
202324,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,Redbridge,E09000026,CLA 12 months at 31 March,Final,31,660,21.3,c,c,9,29,x,x,x,x,19,-19.414,-1.02,-1.66,-0.39
202324,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,Richmond upon Thames,E09000027,CLA 12 months at 31 March,Final,8,165,20.6,c,c,c,c,x,x,x,x,c,c,c,c,c
202324,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,Sutton,E09000029,CLA 12 months at 31 March,Final,19,237.5,12.5,c,c,c,c,x,x,x,x,13,-22.112,-1.7,-2.47,-0.93
202324,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,Waltham Forest,E09000031,CLA 12 months at 31 March,Final,24,431.5,18,c,c,c,c,x,x,x,x,14,-11.972,-0.86,-1.6,-0.11
202324,Academic year,National,E92000001,England,,,,,,CPPO at 31 March,Final,2130,36370.5,17.1,190,9,370,17.3,220,10.5,3041.69,1.43,1900,-3524.536,-1.86,-1.92,-1.8
202324,Academic year,Regional,E92000001,England,E12000001,North East,,,,CPPO at 31 March,Final,140,2462.5,18.1,20,11,30,22.1,10,10.3,206.84,1.52,120,-236.504,-1.94,-2.19,-1.69
202324,Academic year,Regional,E92000001,England,E12000002,North West,,,,CPPO at 31 March,Final,380,6370,16.9,40,10.1,70,17.8,30,8.2,526.99,1.4,340,-631.729,-1.88,-2.03,-1.73
202324,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,CPPO at 31 March,Final,240,3603,14.8,20,6.1,30,13.1,20,8.2,302.19,1.24,220,-446.869,-2.03,-2.22,-1.84
202324,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,CPPO at 31 March,Final,140,2567.5,17.8,10,9.7,30,18.1,10,9.7,211.34,1.47,130,-219.839,-1.68,-1.92,-1.44
202324,Academic year,Regional,E92000001,England,E12000005,West Midlands,,,,CPPO at 31 March,Final,240,4235.75,17.7,20,9.2,40,17.6,30,10.5,348.2,1.46,220,-399.612,-1.82,-2,-1.63
202324,Academic year,Regional,E92000001,England,E12000006,East of England,,,,CPPO at 31 March,Final,120,1719.5,14.4,10,5.9,20,13.4,10,11.8,144.5,1.21,110,-185.339,-1.77,-2.04,-1.49
202324,Academic year,Regional,E92000001,England,E12000007,London,,,,CPPO at 31 March,Final,410,8403.75,20.5,50,12.4,90,22.7,70,17.8,718,1.75,360,-588.3,-1.65,-1.8,-1.51
202324,Academic year,Regional,E92000001,England,E12000008,South East,,,,CPPO at 31 March,Final,250,3863.5,15.5,20,6,40,14,20,8,321.16,1.28,220,-463.016,-2.09,-2.27,-1.9
202324,Academic year,Regional,E92000001,England,E12000009,South West,,,,CPPO at 31 March,Final,210,3100.75,15,20,7.2,30,14,10,6.3,258.64,1.25,180,-353.328,-1.92,-2.12,-1.72
202324,Academic year,Regional,E92000001,England,E13000001,Inner London,,,,CPPO at 31 March,Final,150,2881,19.6,20,11.6,30,22.4,30,17,242.01,1.65,130,-217.432,-1.65,-1.89,-1.41
202324,Academic year,Regional,E92000001,England,E13000002,Outer London,,,,CPPO at 31 March,Final,260,5522.75,21,30,12.9,60,22.8,50,18.3,475.99,1.81,220,-370.868,-1.66,-1.84,-1.47
202324,Academic year,Local authority,E92000001,England,E12000001,North East,840,County Durham,E06000047,CPPO at 31 March,Final,15,313.5,20.9,x,x,x,x,x,x,x,x,15,-20.808,-1.39,-2.1,-0.67
202324,Academic year,Local authority,E92000001,England,E12000001,North East,841,Darlington,E06000005,CPPO at 31 March,Final,6,50,8.3,x,x,x,x,x,x,x,x,c,c,c,c,c
202324,Academic year,Local authority,E92000001,England,E12000001,North East,390,Gateshead,E08000037,CPPO at 31 March,Final,7,205,29.3,x,x,x,x,x,x,x,x,7,-10.335,-1.48,-2.53,-0.43
202324,Academic year,Local authority,E92000001,England,E12000001,North East,805,Hartlepool,E06000001,CPPO at 31 March,Final,c,c,c,x,x,x,x,x,x,x,x,c,c,c,c,c
202324,Academic year,Local authority,E92000001,England,E12000001,North East,806,Middlesbrough,E06000002,CPPO at 31 March,Final,10,54.25,5.4,x,x,x,x,x,x,x,x,c,c,c,c,c
202324,Academic year,Local authority,E92000001,England,E12000001,North East,391,Newcastle upon Tyne,E08000021,CPPO at 31 March,Final,19,245,12.9,x,x,x,x,x,x,x,x,17,-40.99,-2.41,-3.08,-1.74
202324,Academic year,Local authority,E92000001,England,E12000001,North East,392,North Tyneside,E08000022,CPPO at 31 March,Final,c,c,c,x,x,x,x,x,x,x,x,c,c,c,c,c
202324,Academic year,Local authority,E92000001,England,E12000001,North East,929,Northumberland,E06000057,CPPO at 31 March,Final,16,391.5,24.5,x,x,x,x,x,x,x,x,15,-24.351,-1.62,-2.34,-0.91
202324,Academic year,Local authority,E92000001,England,E12000001,North East,807,Redcar and Cleveland,E06000003,CPPO at 31 March,Final,13,286.25,22,x,x,x,x,x,x,x,x,13,-19.355,-1.49,-2.26,-0.72
202324,Academic year,Local authority,E92000001,England,E12000001,North East,393,South Tyneside,E08000023,CPPO at 31 March,Final,c,c,c,x,x,x,x,x,x,x,x,c,c,c,c,c
202324,Academic year,Local authority,E92000001,England,E12000001,North East,808,Stockton-on-Tees,E06000004,CPPO at 31 March,Final,12,242,20.2,x,x,x,x,x,x,x,x,11,-23.868,-2.17,-3.01,-1.33
202324,Academic year,Local authority,E92000001,England,E12000001,North East,394,Sunderland,E08000024,CPPO at 31 March,Final,25,549,22,x,x,x,x,x,x,x,x,23,-37.441,-1.63,-2.21,-1.05
202324,Academic year,Local authority,E92000001,England,E12000002,North West,889,Blackburn with Darwen,E06000008,CPPO at 31 March,Final,9,237,26.3,x,x,x,x,x,x,x,x,9,-12.971,-1.44,-2.37,-0.52
202324,Academic year,Local authority,E92000001,England,E12000002,North West,890,Blackpool,E06000009,CPPO at 31 March,Final,13,162,12.5,x,x,x,x,x,x,x,x,13,-37.518,-2.89,-3.66,-2.12
202324,Academic year,Local authority,E92000001,England,E12000002,North West,350,Bolton,E08000001,CPPO at 31 March,Final,17,343,20.2,x,x,x,x,x,x,x,x,14,-19.935,-1.42,-2.17,-0.68
202324,Academic year,Local authority,E92000001,England,E12000002,North West,351,Bury,E08000002,CPPO at 31 March,Final,10,169,16.9,x,x,x,x,x,x,x,x,9,-16.705,-1.86,-2.78,-0.93
202324,Academic year,Local authority,E92000001,England,E12000002,North West,895,Cheshire East,E06000049,CPPO at 31 March,Final,11,212,19.3,x,x,x,x,x,x,x,x,8,-12.505,-1.56,-2.54,-0.58
202324,Academic year,Local authority,E92000001,England,E12000002,North West,896,Cheshire West and Chester,E06000050,CPPO at 31 March,Final,16,267.5,16.7,x,x,x,x,x,x,x,x,13,-24.506,-1.89,-2.65,-1.12
202324,Academic year,Local authority,E92000001,England,E12000002,North West,942,Cumberland,E06000063,CPPO at 31 March,Final,13,270.75,20.8,x,x,x,x,x,x,x,x,12,-15.853,-1.32,-2.12,-0.52
