Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000035,Medway,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,87.87031,77.21054,99.59026,71.53461,106.64331,245,27882,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000036,Bracknell Forest,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,,-1,-1,-1,-1,,,"Not presented due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023. In 2021/22, over 10% of hospital patients from this area were treated at Frimley Health Foundation Trust",,Not compared,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000037,West Berkshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,61.19535,50.42701,76.71925,44.30784,85.46252,90,14707,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000038,Reading,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,71.15896,58.18588,84.74099,51.8621,93.4497,115,16161,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000039,Slough,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,,-1,-1,-1,-1,,,"Not presented due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023. In 2021/22, over 10% of hospital patients from this area were treated at Frimley Health Foundation Trust",,Not compared,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000040,Windsor and Maidenhead,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,,-1,-1,-1,-1,,,"Not presented due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023. In 2021/22, over 10% of hospital patients from this area were treated at Frimley Health Foundation Trust",,Not compared,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000041,Wokingham,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,54.57026,44.39951,66.37268,39.23803,73.63908,100,18325,"Should be treated with caution due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023. In 2021/22, between 1% and 10% of hospital patients from this area were treated at Frimley Health Foundation Trust",,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000042,Milton Keynes,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,65.5308,56.15289,74.56888,51.55175,80.42928,200,30520,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000043,Brighton and Hove,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,88.95893,76.26601,103.16013,69.6103,111.77066,175,19672,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000044,Portsmouth,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,66.65926,54.76054,79.10361,48.93871,87.06595,120,18002,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000045,Southampton,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,92.15316,78.9654,104.86302,72.49502,113.10425,200,21703,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000046,Isle of Wight,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,110.2978,91.55876,134.03563,81.47075,147.98895,110,9973,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000047,County Durham,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,166.53674,154.9237,179.78701,148.26884,187.34566,705,42333,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000049,Cheshire East,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,74.05471,64.6981,83.10786,60.01913,88.90175,255,34434,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000050,Cheshire West and Chester,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,113.43543,102.01257,126.50868,95.67348,134.12715,340,29973,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000051,Shropshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,76.74287,66.59289,88.89788,61.03519,96.00818,190,24758,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000052,Cornwall,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,62.33859,55.66896,70.55596,51.85918,75.22011,280,44916,Value for Cornwall and Isles of Scilly combined,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000053,Isles of Scilly,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,,,,,,,,Value for Cornwall and Isles of Scilly combined,,Not compared,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000054,Wiltshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,87.69133,78.93303,96.66458,74.31495,102.15572,385,43904,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000055,Bedford,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,63.33994,51.79235,75.42956,46.16344,83.18135,115,18156,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000056,Central Bedfordshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,83.91902,73.30904,94.86354,67.85146,101.66385,240,28599,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000057,Northumberland,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,136.52974,122.40107,151.84171,114.78368,160.99897,340,24903,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000058,"Bournemouth, Christchurch and Poole",Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,98.10437,87.78485,109.99013,82.06872,116.92023,310,31599,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000059,Dorset,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,104.29627,92.19285,116.74797,85.90613,124.43897,285,27326,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000060,Buckinghamshire UA,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,,-1,-1,-1,-1,,,"Not presented due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023. In 2021/22, over 10% of hospital patients from this area were treated at Frimley Health Foundation Trust",,Not compared,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000061,North Northamptonshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,52.82,45.38487,61.12552,41.48071,66.15797,180,34078,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000062,West Northamptonshire,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,72.83687,64.45727,81.45538,60.10069,86.77568,290,39815,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000063,Cumberland,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,103.32951,89.83839,117.26094,82.92579,125.93755,225,21775,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000064,Westmorland and Furness,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,101.28292,86.41735,117.97111,78.64559,128.10407,165,16291,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000065,North Yorkshire UA,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,101.2188,92.0109,110.20516,87.21844,115.79697,485,47916,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E06000066,Somerset UA,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,86.24779,77.59144,94.6762,73.13354,99.96048,400,46378,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000001,Bolton,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,98.69911,88.23714,110.7628,82.44405,117.79731,305,30902,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000002,Bury,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,85.5432,72.3079,99.29743,65.68075,107.98155,160,18704,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000003,Manchester,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,99.8874,91.88672,108.78447,87.40942,113.9571,550,55062,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000004,Oldham,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,110.20331,98.59931,124.44873,91.97,132.53611,290,26315,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000005,Rochdale,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,102.56625,90.12368,116.24632,83.49847,124.47895,245,23887,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000006,Salford,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,109.21964,97.71922,123.33791,91.14909,131.3531,290,26552,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000007,Stockport,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,99.64203,88.45673,112.65521,82.27935,120.24901,270,27097,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000008,Tameside,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,110.01347,96.66746,124.68683,89.5612,133.51723,245,22270,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000009,Trafford,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,77.63324,66.45903,89.21253,60.80579,96.47911,185,23830,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000010,Wigan,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,92.19834,82.25295,104.47464,76.57242,111.44183,275,29827,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000011,Knowsley,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,106.39713,89.3221,122.78779,81.10911,133.55927,160,15038,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000012,Liverpool,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,106.17546,96.14042,116.44288,90.82289,122.70652,430,40499,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000013,St. Helens,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,78.97397,65.73619,94.09459,58.9216,103.34301,125,15828,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000014,Sefton,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,89.83348,77.54764,102.54081,71.28943,110.48295,205,22820,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000015,Wirral,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,71.63837,62.71987,83.05066,57.63279,89.51424,200,27918,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000016,Barnsley,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,85.19457,73.78666,98.8889,67.54464,106.9013,185,21715,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000017,Doncaster,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,92.36891,81.81478,104.68306,75.99092,111.87066,260,28148,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000018,Rotherham,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,86.17859,74.91582,98.65643,68.9587,106.19031,210,24368,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000019,Sheffield,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,59.75316,52.87879,66.82352,49.30478,71.18814,290,48533,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000021,Newcastle upon Tyne,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,128.00315,115.20803,143.53472,107.89496,152.35833,325,25390,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000022,North Tyneside,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,143.23491,126.86881,162.33025,117.83784,173.47594,260,18152,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000023,South Tyneside,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,92.74287,78.29967,112.58153,70.08093,123.77793,120,12939,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000024,Sunderland,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,111.22519,98.91839,126.50683,91.89072,135.17661,260,23376,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000025,Birmingham,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,87.99921,82.64521,93.26472,79.76244,96.46185,1070,121592,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000026,Coventry,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,77.57258,67.86849,86.96472,63.00887,92.96967,260,33517,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000027,Dudley,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,54.07415,46.64319,63.86069,42.40891,69.39511,160,29589,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000028,Sandwell,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,78.26627,69.26203,87.52721,64.58071,93.2441,290,37053,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000029,Solihull,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,80.65305,69.7186,94.99388,63.48709,103.10554,165,20458,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000030,Walsall,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,99.99661,88.90967,112.08372,82.96282,119.33113,295,29501,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000031,Wolverhampton,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,67.09462,57.7738,77.49083,52.87294,83.78598,185,27573,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000032,Bradford,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,103.52494,95.30837,111.89997,90.8936,116.96432,610,58923,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000033,Calderdale,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,102.07821,87.76565,116.89515,80.49891,126.17394,195,19103,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000034,Kirklees,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,83.61204,75.30705,93.09859,70.6956,98.62602,350,41860,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000035,Leeds,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,74.07607,67.75564,80.25317,64.44503,84.07945,550,74248,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000036,Wakefield,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,102.47174,91.7125,114.14627,85.91779,121.13187,330,32204,,,Worse,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E08000037,Gateshead,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,81.11518,68.55909,96.66154,61.75249,105.78171,135,16643,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000001,City of London,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,,,,,,,,Value for Hackney and City of London combined,,Not compared,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000002,Barking and Dagenham,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,47.57722,39.75005,56.49447,35.71135,61.94271,130,27324,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000003,Barnet,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,54.98581,48.35816,63.39341,44.57657,68.1575,215,39101,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000004,Bexley,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,84.28237,73.90476,97.52201,67.98477,105.02178,205,24323,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000005,Brent,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,80.28002,71.23828,91.55519,66.07594,97.95039,250,31141,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000006,Bromley,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,65.77681,56.78102,75.08122,52.19871,80.89652,205,31166,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000007,Camden,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,71.1928,59.68461,87.22167,53.13873,96.26232,110,15451,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000008,Croydon,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,60.05065,52.29561,68.05585,48.31673,73.03751,230,38301,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000009,Ealing,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,71.23335,62.31934,80.42537,57.72855,86.13255,245,34394,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000010,Enfield,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,54.29838,47.0276,63.0264,43.04928,68.13307,185,34071,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000011,Greenwich,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,77.95061,67.65845,88.58275,62.39226,95.21006,220,28223,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000012,Hackney,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,77.42205,67.05492,89.86702,61.38238,97.14843,185,23895,Value for Hackney and City of London combined,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000013,Hammersmith and Fulham,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,66.41086,54.06252,82.44467,47.46517,91.88996,90,13552,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000014,Haringey,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,63.65512,53.71541,74.90048,48.55462,81.75106,145,22779,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000015,Harrow,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,81.79062,70.60474,93.36024,64.90683,100.59132,205,25064,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000016,Havering,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,52.16786,44.44662,62.58499,40.05045,68.46903,135,25878,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000017,Hillingdon,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,60.69318,52.66593,70.30614,48.27054,75.92942,190,31305,"Should be treated with caution due to Frimley Health Foundation Trust not submitting any HES data for June 2022 to March 2023. In 2021/22, between 1% and 10% of hospital patients from this area were treated at Frimley Health Foundation Trust",,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000018,Hounslow,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,66.1652,57.41423,76.64485,52.62255,82.77512,190,28716,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000019,Islington,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,67.16132,54.93013,81.30359,48.70263,89.9976,105,15634,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000020,Kensington and Chelsea,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,71.56001,54.88015,89.27131,47.15486,100.94938,70,9782,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000021,Kingston upon Thames,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,67.48072,54.02962,80.28187,47.84336,88.94665,105,15560,,,Similar,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000022,Lambeth,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,64.19338,54.9832,76.49087,49.73751,83.44051,145,22588,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000023,Lewisham,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,67.86998,57.76075,77.59971,52.83373,83.93721,185,27258,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000024,Merton,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,55.95018,45.74983,66.62933,40.77763,73.47672,115,20554,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000025,Newham,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,56.46368,48.90873,64.85499,44.92167,69.92703,200,35421,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000026,Redbridge,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,54.86467,46.57678,62.83754,42.54717,68.03918,180,32808,,,Better,Not compared,20220000,New data,,1y
90284,Hospital admissions caused by unintentional and deliberate injuries in children (aged 0 to 14 years),E92000001,England,E09000027,Richmond upon Thames,Counties & UAs (from Apr 2023),Male,<15 yrs,,,2022/23,71.0863,59.11835,83.56886,53.20433,91.51058,135,18991,,,Similar,Not compared,20220000,New data,,1y
