time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Section47,Section47_child,ICPC,ICPC_child,Duration_0-10_days,Duration_11-15_days,Duration_16-20_days,Duration_21+_days,Duration_25th_Percentile,Duration_median,Duration_75th_Percentile
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Section 47s and Initial Child Protection Conferences,1862,1662,543,540,36,381,50,76,12,14,14
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Section 47s and Initial Child Protection Conferences,2655,2313,862,850,35,486,169,172,14,15,19
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Section 47s and Initial Child Protection Conferences,1150,986,550,526,27,467,26,30,13,14,15
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Section 47s and Initial Child Protection Conferences,3092,2561,1210,1188,60,855,152,143,14,15,15
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Section 47s and Initial Child Protection Conferences,c,c,c,c,c,0,0,0,3,3,3
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Section 47s and Initial Child Protection Conferences,297,255,128,122,c,123,0,0,12,14,15
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Section 47s and Initial Child Protection Conferences,1327,1143,446,443,71,251,89,35,12,14,16
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Section 47s and Initial Child Protection Conferences,923,826,388,388,62,315,6,c,11,13,14
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Section 47s and Initial Child Protection Conferences,892,708,268,265,30,207,21,10,12,13,14
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Section 47s and Initial Child Protection Conferences,961,945,312,312,6,246,26,34,14,15,15
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Section 47s and Initial Child Protection Conferences,819,633,213,213,14,182,0,17,13,14,14
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Section 47s and Initial Child Protection Conferences,1054,954,390,384,10,353,24,c,13,14,15
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Section 47s and Initial Child Protection Conferences,810,750,234,232,71,127,15,21,10,13,14
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Section 47s and Initial Child Protection Conferences,21,21,c,c,c,0,0,0,2,2,2
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Section 47s and Initial Child Protection Conferences,x,x,x,x,x,x,x,x,x,x,x
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Section 47s and Initial Child Protection Conferences,678,595,167,167,23,83,10,51,13,14,22
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Section 47s and Initial Child Protection Conferences,1164,1013,254,254,95,125,c,29,9,11,13
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Section 47s and Initial Child Protection Conferences,845,732,228,227,15,119,45,49,13,15,20
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Section 47s and Initial Child Protection Conferences,266,257,87,87,35,14,7,31,6,14,27
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Section 47s and Initial Child Protection Conferences,1291,1117,462,460,60,325,20,57,12,14,15
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Section 47s and Initial Child Protection Conferences,1420,1242,542,541,64,279,93,106,13,14,19
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Section 47s and Initial Child Protection Conferences,1717,1567,541,528,362,79,53,47,3,7,13
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Section 47s and Initial Child Protection Conferences,1420,1281,489,487,50,336,48,55,13,14,15
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Section 47s and Initial Child Protection Conferences,1826,1646,582,579,35,422,53,69,13,14,15
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Section 47s and Initial Child Protection Conferences,831,675,258,249,48,172,18,20,12,14,15
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Section 47s and Initial Child Protection Conferences,549,495,118,118,9,32,36,41,14,17,24
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Section 47s and Initial Child Protection Conferences,1252,1168,521,516,79,258,73,111,12,14,19
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Section 47s and Initial Child Protection Conferences,916,808,262,261,75,161,7,19,10,12,14
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Section 47s and Initial Child Protection Conferences,1043,908,345,331,21,239,35,50,13,14,15
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Section 47s and Initial Child Protection Conferences,1576,1458,498,492,30,354,33,81,13,14,15
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Section 47s and Initial Child Protection Conferences,1137,1013,556,540,55,434,19,48,13,14,15
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Section 47s and Initial Child Protection Conferences,1715,1503,746,734,24,433,107,182,14,15,20
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Section 47s and Initial Child Protection Conferences,635,620,322,318,27,191,33,71,13,15,18
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Section 47s and Initial Child Protection Conferences,2407,2173,523,521,57,381,43,42,12,14,15
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Section 47s and Initial Child Protection Conferences,971,911,306,304,18,163,35,86,14,15,24
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Section 47s and Initial Child Protection Conferences,1369,1236,422,421,50,252,61,59,12,14,16
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Section 47s and Initial Child Protection Conferences,1221,1111,393,384,69,224,44,55,11,14,16
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Section 47s and Initial Child Protection Conferences,952,852,334,331,60,247,13,14,11,14,15
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Section 47s and Initial Child Protection Conferences,1015,907,300,300,22,181,20,77,13,15,21
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Section 47s and Initial Child Protection Conferences,749,615,183,179,18,158,c,c,12,13,14
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Section 47s and Initial Child Protection Conferences,722,641,153,153,8,135,9,c,13,14,15
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Section 47s and Initial Child Protection Conferences,1405,1283,417,413,25,368,7,17,14,14,15
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Section 47s and Initial Child Protection Conferences,606,521,193,186,27,151,0,15,12,13,14
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Section 47s and Initial Child Protection Conferences,683,626,326,319,57,226,18,25,12,13,15
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Section 47s and Initial Child Protection Conferences,1456,1360,388,381,57,186,63,82,12,14,19
2021,Reporting year,National,E92000001,England,"","",,"","",Section 47s and Initial Child Protection Conferences,198790,174210,72580,71740,8520,51750,5660,6640,12,14,15
2021,Reporting year,Regional,E92000001,England,E12000001,North East,,"","",Section 47s and Initial Child Protection Conferences,12650,11120,5380,5330,300,4290,470,330,13,14,15
2021,Reporting year,Regional,E92000001,England,E12000002,North West,,"","",Section 47s and Initial Child Protection Conferences,27050,23360,10330,10230,1430,7030,890,960,12,13,15
2021,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,"","",Section 47s and Initial Child Protection Conferences,22230,19220,8110,8030,1100,5540,580,890,12,14,15
2021,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,"","",Section 47s and Initial Child Protection Conferences,16550,14300,6820,6770,930,4990,340,560,12,13,14
2021,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,"","",Section 47s and Initial Child Protection Conferences,23290,20540,8290,8200,720,6330,510,730,13,14,15
2021,Reporting year,Regional,E92000001,England,E12000006,East of England,,"","",Section 47s and Initial Child Protection Conferences,12920,11320,5100,5000,640,3770,360,330,12,14,15
2021,Reporting year,Regional,E92000001,England,E12000007,London,,"","",Section 47s and Initial Child Protection Conferences,31460,28270,10700,10580,1670,6670,1040,1320,12,14,15
2021,Reporting year,Regional,E92000001,England,E12000008,South East,,"","",Section 47s and Initial Child Protection Conferences,36560,32030,11820,11650,1090,8600,1070,1060,12,14,15
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,"","",Section 47s and Initial Child Protection Conferences,16080,14070,6030,5950,630,4530,400,470,12,14,15
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,"","",Section 47s and Initial Child Protection Conferences,12070,10940,4150,4110,710,2330,460,650,12,14,16
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,"","",Section 47s and Initial Child Protection Conferences,19390,17330,6550,6480,960,4350,580,670,12,14,15
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Section 47s and Initial Child Protection Conferences,1721,1539,750,736,33,616,73,28,13,14,14
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Section 47s and Initial Child Protection Conferences,358,326,133,133,c,112,c,9,12,14,14
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Section 47s and Initial Child Protection Conferences,602,543,328,327,14,306,c,c,14,15,15
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Section 47s and Initial Child Protection Conferences,729,637,307,304,35,253,8,11,12,14,15
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Section 47s and Initial Child Protection Conferences,2535,2165,853,850,32,510,160,151,13,15,19
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Section 47s and Initial Child Protection Conferences,1118,934,410,405,72,257,47,34,12,13,15
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Section 47s and Initial Child Protection Conferences,438,408,258,257,c,218,27,c,13,14,14
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Section 47s and Initial Child Protection Conferences,981,895,538,533,21,468,22,27,13,14,15
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Section 47s and Initial Child Protection Conferences,1016,898,390,387,46,319,11,14,12,13,14
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Section 47s and Initial Child Protection Conferences,476,439,298,286,c,279,11,c,14,15,15
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Section 47s and Initial Child Protection Conferences,1166,1035,437,434,22,351,27,37,13,14,15
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Section 47s and Initial Child Protection Conferences,1507,1304,680,677,7,599,68,6,15,15,15
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Section 47s and Initial Child Protection Conferences,846,720,341,338,78,227,21,15,11,13,14
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Section 47s and Initial Child Protection Conferences,1038,869,385,385,94,177,64,50,11,13,16
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Section 47s and Initial Child Protection Conferences,1307,1062,546,541,125,392,11,18,11,12,13
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Section 47s and Initial Child Protection Conferences,946,774,314,312,33,188,48,45,12,14,16
